CodigoNacional;Fecha;TnAM;FechaHora
330020;21-09-2017;4.3;2017-09-21 07:59
330020;20-09-2017;8.9;2017-09-20 07:55
330020;19-09-2017;8.9;2017-09-19 08:30
330020;18-09-2017;7.2;2017-09-18 05:33
330020;17-09-2017;6.4;2017-09-17 07:47
330020;16-09-2017;3.1;2017-09-16 07:53
330020;15-09-2017;3.1;2017-09-15 08:07
330020;14-09-2017;6.2;2017-09-14 02:38
330020;13-09-2017;9.4;2017-09-13 03:29
330020;12-09-2017;4.5;2017-09-12 08:07
330020;11-09-2017;1.9;2017-09-11 05:25
330020;10-09-2017;7.1;2017-09-10 08:12
330020;09-09-2017;5.2;2017-09-09 04:48
330020;08-09-2017;5.9;2017-09-08 07:03
330020;07-09-2017;2.8;2017-09-07 07:26
330020;06-09-2017;3.1;2017-09-06 07:14
330020;05-09-2017;4.2;2017-09-05 06:45
330020;04-09-2017;1.8;2017-09-04 06:54
330020;03-09-2017;9.4;2017-09-03 08:47
330020;02-09-2017;6.1;2017-09-02 07:04
330020;01-09-2017;6.8;2017-09-01 03:54
330020;31-08-2017;4.1;2017-08-31 07:20
330020;30-08-2017;2.0;2017-08-30 07:26
330020;29-08-2017;3.7;2017-08-29 08:30
330020;28-08-2017;7.4;2017-08-28 07:22
330020;27-08-2017;4.4;2017-08-27 03:31
330020;26-08-2017;4.2;2017-08-26 05:00
330020;25-08-2017;4.7;2017-08-25 05:40
330020;24-08-2017;7.7;2017-08-24 08:56
330020;23-08-2017;5.8;2017-08-23 03:48
330020;22-08-2017;5.6;2017-08-22 08:13
330020;21-08-2017;2.8;2017-08-21 08:26
330020;20-08-2017;1.3;2017-08-20 08:31
330020;19-08-2017;3.7;2017-08-19 08:39
330020;18-08-2017;5.7;2017-08-18 05:58
330020;17-08-2017;4.4;2017-08-17 07:57
330020;16-08-2017;2.6;2017-08-16 08:23
330020;15-08-2017;5.8;2017-08-15 07:03
330020;14-08-2017;1.4;2017-08-14 07:47
330020;13-08-2017;4.7;2017-08-12 22:00
330020;12-08-2017;2.0;2017-08-12 07:49
330020;11-08-2017;6.9;2017-08-11 06:41
330020;10-08-2017;6.9;2017-08-10 05:40
330020;09-08-2017;7.6;2017-08-09 07:11
330020;08-08-2017;3.7;2017-08-08 07:50
330020;07-08-2017;6.6;2017-08-07 07:27
330020;06-08-2017;5.3;2017-08-06 07:45
330020;05-08-2017;7.1;2017-08-05 05:40
330020;04-08-2017;5.6;2017-08-04 00:44
330020;03-08-2017;1.9;2017-08-03 06:50
330020;02-08-2017;4.2;2017-08-02 07:50
330020;01-08-2017;5.2;2017-08-01 01:21
330020;31-07-2017;5.3;2017-07-31 04:45
330020;30-07-2017;2.7;2017-07-30 07:45
330020;29-07-2017;3.0;2017-07-29 07:50
330020;28-07-2017;2.7;2017-07-28 07:09
330020;27-07-2017;2.6;2017-07-27 07:15
330020;26-07-2017;1.6;2017-07-26 06:59
330020;25-07-2017;2.1;2017-07-25 07:22
330020;24-07-2017;5.9;2017-07-24 05:40
330020;23-07-2017;6.0;2017-07-23 06:39
330020;22-07-2017;6.7;2017-07-22 00:24
330020;21-07-2017;3.7;2017-07-21 07:00
330020;20-07-2017;2.9;2017-07-20 07:20
330020;19-07-2017;1.7;2017-07-19 07:45
330020;18-07-2017;-0.2;2017-07-18 07:06
330020;17-07-2017;-3.0;2017-07-17 06:31
330020;16-07-2017;0.6;2017-07-16 07:45
330020;15-07-2017;0.4;2017-07-15 07:39
330020;14-07-2017;4.5;2017-07-14 07:44
330020;13-07-2017;4.7;2017-07-13 02:52
330020;12-07-2017;6.4;2017-07-12 07:45
330020;11-07-2017;2.6;2017-07-11 07:07
330020;10-07-2017;3.7;2017-07-10 04:12
330020;09-07-2017;5.2;2017-07-09 07:38
330020;08-07-2017;5.5;2017-07-08 04:09
330020;07-07-2017;5.7;2017-07-07 02:33
330020;06-07-2017;3.4;2017-07-06 08:00
330020;05-07-2017;1.0;2017-07-05 04:52
330020;04-07-2017;4.6;2017-07-04 05:18
330020;03-07-2017;7.7;2017-07-03 04:49
330020;02-07-2017;3.3;2017-07-02 07:45
330020;01-07-2017;3.1;2017-07-01 07:28
330020;30-06-2017;2.6;2017-06-30 07:34
330020;29-06-2017;3.2;2017-06-29 07:29
330020;28-06-2017;3.2;2017-06-28 07:32
330020;27-06-2017;7.1;2017-06-27 07:45
330020;26-06-2017;8.1;2017-06-26 05:00
330020;25-06-2017;7.8;2017-06-25 04:41
330020;24-06-2017;8.1;2017-06-24 07:23
330020;23-06-2017;7.8;2017-06-23 07:29
330020;22-06-2017;8.5;2017-06-22 00:00
330020;21-06-2017;5.3;2017-06-21 07:34
330020;20-06-2017;5.5;2017-06-20 00:47
330020;19-06-2017;-1.2;2017-06-19 06:57
330020;18-06-2017;0.5;2017-06-18 06:34
330020;17-06-2017;6.7;2017-06-17 07:28
330020;16-06-2017;5.3;2017-06-16 00:39
330020;15-06-2017;1.9;2017-06-15 07:04
330020;14-06-2017;4.1;2017-06-14 07:11
330020;13-06-2017;4.7;2017-06-13 03:50
330020;12-06-2017;1.8;2017-06-12 05:51
330020;11-06-2017;0.8;2017-06-11 07:48
330020;10-06-2017;1.4;2017-06-10 07:18
330020;09-06-2017;1.6;2017-06-09 06:42
330020;08-06-2017;5.3;2017-06-08 05:36
330020;07-06-2017;-0.7;2017-06-07 06:25
330020;06-06-2017;-0.7;2017-06-06 06:48
330020;05-06-2017;1.6;2017-06-05 07:52
330020;04-06-2017;1.1;2017-06-04 07:46
330020;03-06-2017;3.0;2017-06-03 07:33
330020;02-06-2017;4.0;2017-06-02 03:53
330020;01-06-2017;2.6;2017-06-01 07:41
330020;31-05-2017;3.6;2017-05-31 06:41
330020;30-05-2017;4.1;2017-05-30 07:31
330020;29-05-2017;6.6;2017-05-29 00:37
330020;28-05-2017;4.3;2017-05-28 08:52
330020;27-05-2017;4.2;2017-05-27 07:29
330020;26-05-2017;5.8;2017-05-26 07:21
330020;25-05-2017;8.1;2017-05-25 06:07
330020;24-05-2017;5.9;2017-05-24 06:02
330020;23-05-2017;6.4;2017-05-23 06:51
330020;22-05-2017;5.4;2017-05-22 05:15
330020;21-05-2017;3.1;2017-05-21 07:37
330020;20-05-2017;0.7;2017-05-20 06:58
330020;19-05-2017;1.1;2017-05-19 07:18
330020;18-05-2017;6.3;2017-05-18 07:18
330020;17-05-2017;8.1;2017-05-17 00:50
330020;16-05-2017;6.6;2017-05-16 06:35
330020;15-05-2017;4.4;2017-05-15 07:50
330020;14-05-2017;10.4;2017-05-14 05:33
330020;13-05-2017;9.8;2017-05-13 01:21
330020;12-05-2017;9.8;2017-05-12 06:22
330020;11-05-2017;10.6;2017-05-11 07:12
330020;10-05-2017;9.7;2017-05-10 05:10
330020;09-05-2017;8.9;2017-05-09 08:35
330020;08-05-2017;11.2;2017-05-08 07:30
330020;07-05-2017;7.1;2017-05-07 09:00
330020;06-05-2017;8.3;2017-05-06 01:46
330020;05-05-2017;5.8;2017-05-05 06:54
330020;04-05-2017;5.4;2017-05-04 07:52
330020;03-05-2017;4.9;2017-05-03 07:47
330020;02-05-2017;7.1;2017-05-02 01:47
330020;01-05-2017;5.9;2017-05-01 08:31
330020;30-04-2017;5.6;2017-04-30 08:11
330020;29-04-2017;5.1;2017-04-29 08:09
330020;28-04-2017;4.5;2017-04-28 07:30
330020;27-04-2017;3.9;2017-04-27 07:21
330020;26-04-2017;4.5;2017-04-26 06:51
330020;25-04-2017;5.8;2017-04-25 05:25
330020;24-04-2017;6.5;2017-04-24 08:23
330020;23-04-2017;8.6;2017-04-23 07:16
330020;22-04-2017;13.1;2017-04-22 05:39
330020;21-04-2017;14.5;2017-04-21 02:29
330020;20-04-2017;13.8;2017-04-20 06:44
330020;19-04-2017;11.8;2017-04-19 03:01
330020;18-04-2017;12.5;2017-04-18 06:26
330020;17-04-2017;9.7;2017-04-17 06:44
330020;16-04-2017;12.7;2017-04-16 08:18
330020;15-04-2017;9.8;2017-04-15 08:36
330020;14-04-2017;8.0;2017-04-14 08:23
330020;13-04-2017;8.9;2017-04-13 06:48
330020;12-04-2017;8.9;2017-04-12 06:06
330020;11-04-2017;8.0;2017-04-11 07:08
330020;10-04-2017;6.1;2017-04-10 07:05
330020;09-04-2017;5.2;2017-04-09 07:55
330020;08-04-2017;8.6;2017-04-08 03:26
330020;07-04-2017;11.6;2017-04-07 08:07
330020;06-04-2017;9.4;2017-04-06 06:59
330020;05-04-2017;9.0;2017-04-05 06:02
330020;04-04-2017;9.8;2017-04-04 05:11
330020;03-04-2017;8.5;2017-04-03 08:01
330020;02-04-2017;7.5;2017-04-02 07:39
330020;01-04-2017;9.7;2017-04-01 08:24
330020;31-03-2017;8.8;2017-03-31 07:32
330020;30-03-2017;9.0;2017-03-30 07:45
330020;29-03-2017;10.9;2017-03-29 06:21
330020;28-03-2017;10.1;2017-03-28 06:45
330020;27-03-2017;9.7;2017-03-27 07:22
330020;26-03-2017;8.5;2017-03-26 07:22
330020;25-03-2017;15.3;2017-03-25 08:29
330020;24-03-2017;12.7;2017-03-24 02:54
330020;23-03-2017;11.1;2017-03-23 07:13
330020;22-03-2017;10.5;2017-03-22 07:33
330020;21-03-2017;11.3;2017-03-21 07:54
330020;20-03-2017;11.9;2017-03-20 06:52
330020;19-03-2017;12.1;2017-03-19 06:52
330020;18-03-2017;12.2;2017-03-18 07:21
330020;17-03-2017;11.6;2017-03-17 07:44
330020;16-03-2017;11.4;2017-03-16 07:11
330020;15-03-2017;10.4;2017-03-15 06:11
330020;14-03-2017;12.8;2017-03-14 07:53
330020;13-03-2017;10.4;2017-03-13 06:50
330020;12-03-2017;9.1;2017-03-12 06:49
330020;11-03-2017;9.1;2017-03-11 06:44
330020;10-03-2017;9.9;2017-03-10 07:19
330020;09-03-2017;12.4;2017-03-09 07:54
330020;08-03-2017;10.3;2017-03-08 07:41
330020;07-03-2017;12.8;2017-03-07 07:21
330020;06-03-2017;11.7;2017-03-06 07:17
330020;05-03-2017;11.1;2017-03-05 07:41
330020;04-03-2017;10.9;2017-03-04 07:41
330020;03-03-2017;13.8;2017-03-03 07:21
330020;02-03-2017;14.8;2017-03-02 06:52
330020;01-03-2017;15.6;2017-03-01 07:11
330020;28-02-2017;16.5;2017-02-28 06:29
330020;27-02-2017;16.8;2017-02-27 07:01
330020;26-02-2017;19.5;2017-02-26 02:55
330020;25-02-2017;18.4;2017-02-25 07:19
330020;24-02-2017;17.4;2017-02-24 07:28
330020;23-02-2017;17.0;2017-02-23 06:53
330020;22-02-2017;17.4;2017-02-22 07:36
330020;21-02-2017;15.7;2017-02-21 07:15
330020;20-02-2017;14.3;2017-02-20 07:32
330020;19-02-2017;12.6;2017-02-19 07:41
330020;18-02-2017;11.0;2017-02-18 07:11
330020;17-02-2017;12.5;2017-02-17 07:16
330020;16-02-2017;13.8;2017-02-16 07:26
330020;15-02-2017;13.3;2017-02-15 07:27
330020;14-02-2017;13.4;2017-02-14 07:34
330020;13-02-2017;14.0;2017-02-13 07:16
330020;12-02-2017;12.5;2017-02-12 07:02
330020;11-02-2017;11.1;2017-02-11 07:00
330020;10-02-2017;14.3;2017-02-10 03:23
330020;09-02-2017;10.6;2017-02-09 06:02
330020;08-02-2017;11.1;2017-02-08 06:28
330020;07-02-2017;12.7;2017-02-07 07:19
330020;06-02-2017;13.4;2017-02-06 06:38
330020;05-02-2017;11.9;2017-02-05 07:19
330020;04-02-2017;14.1;2017-02-04 06:51
330020;03-02-2017;11.5;2017-02-03 06:02
330020;02-02-2017;13.3;2017-02-02 06:42
330020;01-02-2017;14.5;2017-02-01 07:03
330020;31-01-2017;15.0;2017-01-31 06:50
330020;30-01-2017;17.5;2017-01-30 07:00
330020;29-01-2017;17.1;2017-01-29 06:14
330020;28-01-2017;17.7;2017-01-28 05:58
330020;27-01-2017;17.4;2017-01-27 06:53
330020;26-01-2017;17.9;2017-01-26 07:21
330020;25-01-2017;16.0;2017-01-25 07:08
330020;24-01-2017;15.6;2017-01-24 05:09
330020;23-01-2017;15.3;2017-01-23 07:09
330020;22-01-2017;15.8;2017-01-22 06:42
330020;21-01-2017;16.9;2017-01-21 06:18
330020;20-01-2017;16.2;2017-01-20 07:11
330020;19-01-2017;14.8;2017-01-19 06:46
330020;18-01-2017;15.6;2017-01-18 06:22
330020;17-01-2017;14.5;2017-01-17 06:43
330020;16-01-2017;12.3;2017-01-16 06:27
330020;15-01-2017;11.8;2017-01-15 06:54
330020;14-01-2017;16.4;2017-01-14 06:24
330020;13-01-2017;16.9;2017-01-13 07:13
330020;12-01-2017;14.9;2017-01-12 07:13
330020;11-01-2017;13.4;2017-01-11 06:53
330020;10-01-2017;16.0;2017-01-10 03:55
330020;09-01-2017;16.9;2017-01-09 06:56
330020;08-01-2017;15.0;2017-01-08 04:54
330020;07-01-2017;13.3;2017-01-07 07:04
330020;06-01-2017;12.0;2017-01-06 06:35
330020;05-01-2017;12.1;2017-01-05 06:51
330020;04-01-2017;11.3;2017-01-04 06:46
330020;03-01-2017;13.5;2017-01-03 06:17
330020;02-01-2017;14.1;2017-01-02 06:54
330020;01-01-2017;12.8;2017-01-01 06:55
